iso_code,country,sdg_region,bound,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,,,,,,,,,
MRT,Mauritania,Sub-Saharan Africa,Upper,126.7427,124.8685,123.5535,122.3742,121.6236,120.5417,119.5470,117.8068,115.5490,112.1603,107.8013,102.6044,96.5655,90.3973,84.5709,79.2769,74.6118,70.7225,67.4193,64.7572,62.5735,60.8108,59.2404,57.8327,56.5048,55.2381,54.2849,53.5568,53.2178,53.1551,53.0367,53.0716,53.1951,53.1434,,,,,,,,,
MSR,Montserrat,Latin America and the Caribbean,Lower,14.9962,14.3126,13.6053,12.9922,12.3881,11.7736,11.1357,10.5390,9.9896,9.3762,8.7862,8.2729,7.8155,7.4169,6.9983,6.5894,6.2208,5.8798,5.5262,5.2523,4.9844,4.7250,4.4836,4.2172,3.9988,3.7731,3.5636,3.3990,3.2259,3.0564,2.9116,2.7647,2.6145,2.5039,,,,,,,,,
MSR,Montserrat,Latin America and the Caribbean,Median,20.3786,19.5296,18.7741,18.0677,17.4003,16.7205,16.1434,15.5610,14.9888,14.4384,13.9230,13.4270,12.9694,12.5290,12.1159,11.7074,11.3194,10.9668,10.5983,10.2584,9.9306,9.6116,9.3024,8.9845,8.6912,8.3890,8.1092,7.8656,7.6044,7.3287,7.1244,6.8968,6.6746,6.4663,,,,,,,,,
MSR,Montserrat,Latin America and the Caribbean,Upper,27.6779,26.7897,25.9325,25.1720,24.3861,23.6817,23.1539,22.6082,22.2507,21.9718,21.7517,21.5359,21.2947,21.1395,20.9391,20.7420,20.5794,20.5377,20.3626,20.1899,19.9544,19.8505,19.6664,19.5925,19.3348,19.1976,18.9865,18.6853,18.5412,18.2377,18.1314,17.9371,17.6087,17.3730,,,,,,,,,
MUS,Mauritius,Sub-Saharan Africa,Lower,22.2576,21.0149,20.3381,20.3740,20.6715,21.2818,21.6944,21.5263,20.7645,19.4091,18.0725,16.7861,15.8126,15.3105,14.9460,14.7769,14.6342,14.4213,14.2049,13.9952,14.0148,14.0937,14.1002,14.0672,13.8649,13.8180,13.8531,14.0457,14.4944,14.7918,14.9191,14.8064,14.4938,13.7451,,,,,,,,,
MUS,Mauritius,Sub-Saharan Africa,Median,23.1706,21.9075,21.2653,21.2274,21.6157,22.1996,22.6274,22.5031,21.6460,20.3413,18.9019,17.5909,16.6203,16.0367,15.7150,15.5404,15.4011,15.2267,14.9992,14.8299,14.8276,14.9165,14.9584,14.8709,14.7480,14.6751,14.7235,14.9631,15.3436,15.7051,15.8474,15.7468,15.4945,15.1725,,,,,,,,,
MUS,Mauritius,Sub-Saharan Africa,Upper,24.1207,22.8161,22.1880,22.0694,22.5475,23.1238,23.6116,23.5527,22.6056,21.3130,19.7735,18.4412,17.4631,16.8029,16.5414,16.3390,16.2230,16.0900,15.8255,15.7111,15.6652,15.7689,15.8685,15.7267,15.6822,15.5749,15.6369,15.9009,16.2594,16.6984,16.8235,16.7478,16.5730,16.7279,,,,,,,,,
MWI,Malawi,Sub-Saharan Africa,Lower,229.2955,222.7204,214.8478,207.6193,201.1566,194.7764,190.6006,186.1923,180.9832,173.6776,163.2624,150.5811,136.7726,123.3600,111.3698,102.5256,96.6754,91.5638,86.2423,81.1782,76.2916,70.2351,63.6732,57.7453,53.0353,47.9913,42.8957,38.2192,33.7766,30.7083,27.8453,25.7019,23.6518,21.9134,,,,,,,,,
MWI,Malawi,Sub-Saharan Africa,Median,242.7842,235.5305,227.6848,220.2425,213.3512,206.6241,201.8719,197.2610,191.6605,183.9180,173.3140,159.9184,145.4788,131.5195,119.3198,109.9386,103.4349,98.2804,93.0687,88.0806,83.0274,76.6866,69.7928,63.9983,60.2240,56.7085,53.5029,50.6468,47.5237,45.4559,43.0862,41.5269,39.9397,38.3401,,,,,,,,,
MWI,Malawi,Sub-Saharan Africa,Upper,257.6480,249.7058,241.6392,233.7040,226.3854,219.3416,213.8325,208.9213,202.9884,194.9859,183.8334,169.6158,154.4781,139.8198,127.4705,117.9666,110.7649,105.5783,100.5878,96.0829,90.9322,83.7731,76.4275,70.7667,68.0576,65.9469,64.9551,64.8903,64.1114,64.6174,64.4660,65.1006,65.4696,65.2784,,,,,,,,,
MYS,Malaysia,Eastern and South-Eastern Asia,Lower,16.1741,15.4951,14.8234,14.1891,13.5996,13.1029,12.6091,12.0145,11.3069,10.5350,9.7702,9.1086,8.6398,8.3845,8.2535,8.1804,8.1263,8.0932,8.0792,8.0416,7.9863,7.9195,7.8845,7.9049,7.9458,7.9798,7.9786,7.9354,7.8669,7.7839,7.7032,7.6048,7.4675,7.2861,,,,,,,,,
MYS,Malaysia,Eastern and South-Eastern Asia,Median,16.6112,15.8361,15.1169,14.4545,13.8679,13.3575,12.8517,12.2525,11.5265,10.7424,9.9641,9.2901,8.8130,8.5482,8.4133,8.3344,8.2811,8.2497,8.2293,8.1978,8.1399,8.0743,8.0401,8.0557,8.1012,8.1493,8.1861,8.2025,8.1931,8.1687,8.1412,8.1157,8.0962,8.0801,,,,,,,,,
MYS,Malaysia,Eastern and South-Eastern Asia,Upper,17.0325,16.1731,15.4151,14.7274,14.1405,13.6153,13.0968,12.4937,11.7451,10.9433,10.1494,9.4704,8.9883,8.7114,8.5808,8.4965,8.4444,8.4137,8.3838,8.3556,8.2954,8.2288,8.1963,8.2092,8.2628,8.3245,8.3994,8.4727,8.5350,8.5823,8.6268,8.6926,8.7940,8.9545,,,,,,,,,
NAM,Namibia,Sub-Saharan Africa,Lower,66.6862,65.1750,63.9164,62.8495,62.5169,63.1236,64.4418,65.8412,67.1187,68.1457,68.5685,68.0163,66.9664,66.0462,65.1261,62.1839,57.0635,52.8476,48.4934,44.9504,42.7199,42.8821,45.2535,43.9808,43.0830,44.5010,43.6865,41.8962,40.5630,38.8121,37.4226,36.2762,34.8388,33.0221,,,,,,,,,
NAM,Namibia,Sub-Saharan Africa,Median,73.8961,72.4004,71.4373,70.9688,71.2902,72.4030,73.9096,75.5629,76.9559,77.9109,77.9213,77.1190,76.0726,75.1402,74.1157,70.5096,64.9072,60.6295,56.4291,52.8589,50.7917,51.6418,55.0969,53.9512,53.1036,55.0219,54.2253,51.8680,50.0828,47.8121,45.7234,43.8264,41.9680,40.6527,,,,,,,,,
NAM,Namibia,Sub-Saharan Africa,Upper,81.8568,80.3897,79.7617,80.0369,81.1967,82.7640,84.9502,87.0124,88.3506,89.2152,88.7607,87.5751,86.3419,85.0690,83.8770,79.6553,73.6837,69.7777,66.0556,62.8890,60.9442,62.5312,66.8831,65.3969,63.9053,65.6135,64.5233,62.3525,61.1090,59.3602,57.4798,55.6748,54.2074,54.6934,,,,,,,,,
NER,Niger,Sub-Saharan Africa,Lower,310.4417,304.1635,296.2625,286.4648,275.3011,262.8620,250.8248,240.0708,230.0915,220.7989,211.6168,201.6283,191.2320,180.3206,169.5133,159.3166,149.7679,141.4741,134.3656,128.6279,124.3874,120.9753,118.3001,116.0453,114.3287,112.5734,110.8759,109.0631,106.7483,104.3152,101.1058,97.2404,92.9519,88.1342,,,,,,,,,
NER,Niger,Sub-Saharan Africa,Median,331.6676,325.0499,316.6980,306.3375,294.2051,281.2975,268.7600,257.2820,246.7421,237.2003,227.7961,217.4835,206.2320,194.4100,182.8165,171.9053,162.0266,153.6151,146.5851,140.8524,136.5234,133.1401,130.6652,128.8796,127.4011,126.2575,125.1059,123.8834,122.7787,121.8483,120.6366,119.0965,117.0688,114.7887,,,,,,,,,
NER,Niger,Sub-Saharan Africa,Upper,354.1204,347.0552,338.3213,327.5277,314.4870,300.4598,287.2647,275.0289,264.4494,254.7209,245.3522,234.7485,222.5207,209.7507,197.2795,185.4943,175.2331,166.7838,159.7085,154.0606,149.8843,147.0010,144.9229,143.5853,142.6791,142.2317,141.6522,141.4305,141.4985,142.5504,144.0280,145.7500,147.2675,148.0045,,,,,,,,,
NGA,Nigeria,Sub-Saharan Africa,Lower,196.0110,195.6136,195.0030,194.1827,192.8755,191.2785,188.7163,185.2025,180.9974,176.1908,171.1511,165.8885,160.5109,155.1358,149.6840,144.4215,139.5303,134.9082,130.8701,127.0034,123.8504,120.9708,118.1702,115.5196,112.5900,109.4119,105.8015,101.8155,97.3596,92.5632,87.3530,82.4637,77.4887,72.7419,,,,,,,,,
NGA,Nigeria,Sub-Saharan Africa,Median,209.7662,209.1542,208.3497,207.2566,205.8311,203.8162,201.1076,197.4028,192.8811,187.7834,182.3103,176.7531,171.0794,165.3540,159.8438,154.4649,149.5532,145.1854,141.3196,138.0462,135.1310,132.8862,130.8717,129.2899,127.8581,126.4224,124.8351,122.7505,120.1956,117.4710,114.3700,111.2703,108.0691,104.9096,,,,,,,,,
NGA,Nigeria,Sub-Saharan Africa,Upper,224.1719,223.3560,222.4796,221.1742,219.7567,217.4306,214.3215,210.4108,205.5347,200.2489,194.4816,188.5976,182.7220,176.8163,171.0500,165.4041,160.3926,155.9924,152.4118,149.4820,147.7065,146.3667,145.6243,145.5996,146.2935,147.5377,149.1760,150.1191,151.0489,151.8874,152.5984,153.1645,153.7729,153.9533,,,,,,,,,
NIC,Nicaragua,Latin America and the Caribbean,Lower,61.2803,58.4068,55.6073,52.7226,49.8756,47.0150,44.2324,41.5315,45.6343,36.7005,34.5894,32.6513,30.9021,29.3021,27.8068,26.4186,25.1459,23.9624,22.8961,21.9122,20.9987,20.1925,19.4566,18.7528,18.0850,17.4488,16.7969,16.1370,15.4822,14.8608,14.2858,13.7094,13.0961,12.4337,,,,,,,,,
NIC,Nicaragua,Latin America and the Caribbean,Median,66.2080,63.1420,60.0142,56.8791,53.8527,50.9130,48.0966,45.3735,50.0969,40.4204,38.2140,36.1837,34.3225,32.5963,30.9619,29.4692,28.0566,26.7503,25.5292,24.3696,23.2682,22.2356,21.2641,20.3377,19.4464,18.6063,17.8058,17.0663,16.3640,15.7124,15.0923,14.4948,13.9278,13.4289,,,,,,,,,
NIC,Nicaragua,Latin America and the Caribbean,Upper,71.5737,68.2798,64.8069,61.4647,58.2238,55.1930,52.1920,49.4065,54.7233,44.2801,41.9699,39.8054,37.8061,36.0087,34.2507,32.6153,31.0532,29.5986,28.1885,26.8179,25.5107,24.3105,23.1657,22.1094,21.1386,20.1970,19.3077,18.4821,17.7124,17.0396,16.4475,15.9811,15.6236,15.3471,,,,,,,,,
NIU,Niue,Oceania,Lower,21.6017,21.8198,22.0544,22.3647,22.7396,23.1643,23.6168,24.1368,24.5843,24.9656,25.2943,25.4325,25.4425,25.3539,24.9570,24.5184,23.9161,23.1092,22.3741,21.4050,20.4068,19.4151,18.5251,17.6729,16.7387,15.8775,15.0013,14.2361,13.5057,12.7855,12.1656,11.5330,10.9189,10.3652,,,,,,,,,
NIU,Niue,Oceania,Median,25.5821,25.9209,26.2953,26.8011,27.4373,28.1880,29.0278,29.9452,30.9096,31.8499,32.7479,33.6821,34.5417,35.4088,36.2246,36.8712,37.1430,37.0930,36.7080,36.1714,35.4727,34.6187,33.6645,32.8358,31.9366,31.0050,30.0342,29.1957,28.3533,27.4610,26.6393,25.8053,25.0228,24.2795,,,,,,,,,
NIU,Niue,Oceania,Upper,30.2816,30.6791,31.2204,32.0588,32.9720,34.1637,35.5831,37.1580,38.7381,40.4767,42.4158,44.4359,46.8341,49.4139,52.3910,55.1105,57.2540,58.7011,59.9188,60.6684,61.1058,61.4738,61.3672,61.5587,61.4453,61.1398,60.9123,60.4468,60.1974,59.1778,58.9382,58.2388,57.6264,56.5722,,,,,,,,,
NLD,Netherlands (Kingdom of the),Europe and Northern America,Lower,8.1728,7.8784,7.5806,7.2870,7.0080,6.7691,6.5710,6.4183,6.2977,6.1885,6.0674,5.9310,5.7744,5.5966,5.4037,5.2075,5.0051,4.8104,4.6317,4.4700,4.3365,4.2277,4.1379,4.0680,4.0145,3.9783,3.9550,3.9422,3.9349,3.9249,3.9122,3.8897,3.8507,3.7909,,,,,,,,,
NLD,Netherlands (Kingdom of the),Europe and Northern America,Median,8.3175,8.0158,7.7138,7.4195,7.1471,6.9100,6.7133,6.5530,6.4227,6.3048,6.1845,6.0501,5.8935,5.7142,5.5188,5.3148,5.1118,4.9177,4.7383,4.5789,4.4430,4.3312,4.2392,4.1673,4.1138,4.0768,4.0520,4.0375,4.0301,4.0233,4.0116,3.9958,3.9778,3.9573,,,,,,,,,
NLD,Netherlands (Kingdom of the),Europe and Northern America,Upper,8.4650,8.1581,7.8520,7.5491,7.2796,7.0470,6.8471,6.6822,6.5441,6.4265,6.3100,6.1784,6.0234,5.8367,5.6358,5.4252,5.2191,5.0234,4.8418,4.6825,4.5449,4.4300,4.3383,4.2640,4.2104,4.1716,4.1493,4.1392,4.1304,4.1249,4.1140,4.1054,4.1097,4.1302,,,,,,,,,
NOR,Norway,Europe and Northern America,Lower,8.3866,7.6828,6.9895,6.3687,5.8511,5.4817,5.2227,5.0447,4.9138,4.7889,4.6618,4.5238,4.3671,4.2040,4.0365,3.8801,3.7220,3.5692,3.4148,3.2602,3.1157,2.9781,2.8565,2.7494,2.6501,2.5610,2.4757,2.3947,2.3246,2.2654,2.2282,2.2039,2.1779,2.1385,,,,,,,,,
NOR,Norway,Europe and Northern America,Median,8.6654,7.9429,7.2413,6.6171,6.1068,5.7190,5.4433,5.2476,5.1070,4.9846,4.8574,4.7143,4.5561,4.3892,4.2200,4.0557,3.8952,3.7347,3.5749,3.4172,3.2664,3.1266,2.9999,2.8879,2.7878,2.6954,2.6084,2.5278,2.4584,2.4025,2.3651,2.3468,2.3460,2.3553,,,,,,,,,
NOR,Norway,Europe and Northern America,Upper,8.9654,8.2207,7.5115,6.8783,6.3599,5.9538,5.6650,5.4642,5.3141,5.1996,5.0725,4.9233,4.7603,4.5830,4.4138,4.2407,4.0708,3.9046,3.7372,3.5779,3.4228,3.2802,3.1491,3.0357,2.9345,2.8407,2.7506,2.6697,2.5979,2.5431,2.5069,2.4972,2.5247,2.6016,,,,,,,,,
NPL,Nepal,Central and Southern Asia,Lower,130.5611,123.8835,117.4971,111.2312,105.2772,99.5149,94.0218,88.7943,83.7523,78.8684,74.2932,69.9813,66.0493,62.4354,59.2120,56.2950,53.6778,51.2307,48.9775,46.8215,44.6976,42.6198,40.5946,38.5747,36.6115,34.6907,32.7925,30.8819,29.0482,27.2745,25.6523,24.1246,22.6233,21.2895,,,,,,,,,
NPL,Nepal,Central and Southern Asia,Median,138.9017,131.7602,124.8240,118.1902,111.8260,105.7853,100.0270,94.4162,89.0991,83.9889,79.2072,74.7578,70.6358,66.8535,63.4745,60.4110,57.6272,55.0993,52.7080,50.4538,48.2875,46.1671,44.0907,42.0622,40.1038,38.2089,36.3724,34.6243,32.9628,31.3668,29.9064,28.6424,27.5066,26.4681,,,,,,,,,
NPL,Nepal,Central and Southern Asia,Upper,147.8001,140.1474,132.6747,125.5616,118.8087,112.4081,106.2007,100.4511,94.8095,89.3728,84.2716,79.5771,75.3041,71.3882,67.8164,64.5750,61.7023,59.0517,56.5595,54.2327,52.0376,49.8752,47.8071,45.7888,43.8653,42.0466,40.3349,38.7763,37.3907,36.1583,35.0042,33.9967,33.2852,32.8035,,,,,,,,,
NRU,Nauru,Oceania,Lower,53.2253,51.5532,49.7013,47.7803,45.8902,44.2002,42.4912,40.8163,39.1877,37.6283,36.1196,34.7235,33.3827,32.1169,30.9338,29.7613,28.4520,26.9568,25.4343,23.7229,21.9774,20.2084,18.4709,16.7034,15.0062,13.4425,11.9454,10.5458,9.2902,8.1437,7.1642,6.3217,5.6800,5.1351,,,,,,,,,
NRU,Nauru,Oceania,Median,67.3990,64.1237,60.9363,57.7896,54.9106,52.2190,49.7089,47.3777,45.1871,43.1724,41.3156,39.6480,38.0813,36.6326,35.3384,34.1060,32.8599,31.5226,30.0265,28.3814,26.6022,24.7768,22.9286,21.0990,19.3205,17.6359,16.0855,14.6678,13.3633,12.1632,11.1290,10.2499,9.5298,8.9416,,,,,,,,,
NRU,Nauru,Oceania,Upper,85.5792,79.8284,74.6018,69.7486,65.5585,61.8245,58.5735,55.3523,52.4833,49.9410,47.6653,45.5361,43.6155,42.0286,40.5448,39.2630,38.1336,36.8716,35.4862,33.7977,31.9771,30.1276,28.2816,26.4423,24.7407,23.1417,21.6671,20.3106,19.2199,18.2588,17.5131,16.8717,16.2438,15.8582,,,,,,,,,
NZL,New Zealand,Oceania,Lower,10.8846,10.2883,9.7288,9.2535,8.8486,8.4856,8.1602,7.8668,7.6035,7.3663,7.1596,6.9800,6.8204,6.6723,6.5380,6.4257,6.3371,6.2561,6.1922,6.1203,6.0365,5.9336,5.8157,5.6881,5.5516,5.4116,5.2694,5.1264,4.9810,4.8278,4.6620,4.4862,4.3005,4.1030,,,,,,,,,
NZL,New Zealand,Oceania,Median,11.1551,10.5627,10.0153,9.5309,9.1085,8.7354,8.4016,8.1021,7.8334,7.5955,7.3882,7.2042,7.0362,6.8845,6.7484,6.6328,6.5370,6.4571,6.3825,6.3067,6.2197,6.1181,6.0015,5.8747,5.7394,5.6028,5.4680,5.3374,5.2190,5.1085,5.0044,4.9035,4.7956,4.6840,,,,,,,,,
NZL,New Zealand,Oceania,Upper,11.4501,10.8436,10.2898,9.8013,9.3693,8.9909,8.6493,8.3421,8.0684,7.8272,7.6099,7.4198,7.2513,7.0932,6.9555,6.8386,6.7384,6.6574,6.5847,6.5137,6.4304,6.3247,6.2092,6.0755,5.9410,5.8039,5.6700,5.5500,5.4597,5.3896,5.3588,5.3489,5.3553,5.3689,,,,,,,,,
OMN,Oman,Northern Africa and Western Asia,Lower,34.0109,30.7856,27.8790,25.2832,23.0609,21.1003,19.3877,17.8843,16.5362,15.3511,14.3396,13.5021,12.8699,12.3636,12.0001,11.7666,11.6202,11.5458,11.5130,11.4691,11.3861,11.2790,11.1644,11.0489,10.9598,10.8747,10.7681,10.6331,10.4594,10.2684,10.0541,9.7912,9.4871,9.1398,,,,,,,,,
OMN,Oman,Northern Africa and Western Asia,Median,39.0963,35.3916,32.0463,29.0247,26.3903,24.1189,22.1533,20.4250,18.9256,17.5719,16.3874,15.3579,14.4969,13.7911,13.2279,12.7854,12.4464,12.1938,12.0024,11.8520,11.7229,11.5928,11.4557,11.3326,11.2397,11.1773,11.1089,11.0275,10.9358,10.8271,10.7220,10.6205,10.5268,10.4047,,,,,,,,,
OMN,Oman,Northern Africa and Western Asia,Upper,45.0267,40.7925,36.8650,33.4208,30.3802,27.7916,25.4908,23.5544,21.8408,20.3192,18.9033,17.6221,16.4851,15.5276,14.6819,13.9744,13.3929,12.9011,12.5179,12.2513,12.0682,11.9155,11.7529,11.6206,11.5229,11.4780,11.4645,11.4558,11.4488,11.4324,11.4323,11.5020,11.6315,11.8223,,,,,,,,,
PAK,Pakistan,Central and Southern Asia,Lower,134.6154,131.9656,129.1817,126.2371,123.2006,120.0366,116.7907,113.3891,110.0104,106.7414,103.6614,100.8850,98.3731,96.1105,94.1829,92.2259,90.3109,88.3327,86.3646,84.2895,82.0680,79.7711,77.3624,74.8673,72.2637,69.6860,67.0977,64.3309,61.5708,58.8308,56.0506,53.3374,50.4729,47.7581,,,,,,,,,
PAK,Pakistan,Central and Southern Asia,Median,139.8110,137.0705,134.1609,131.1491,127.9731,124.6812,121.2252,117.7977,114.4592,111.1777,108.1291,105.3438,102.7902,100.5272,98.4688,96.5427,94.6520,92.8618,91.0188,89.0986,87.0725,84.9255,82.6776,80.3566,77.9999,75.5999,73.2779,70.9646,68.7735,66.6829,64.5758,62.5070,60.4630,58.4639,,,,,,,,,
PAK,Pakistan,Central and Southern Asia,Upper,145.2414,142.4108,139.4600,136.3303,133.1053,129.5919,126.1033,122.5535,119.0655,115.7984,112.7422,109.8564,107.2904,105.0661,102.9976,101.1853,99.4886,97.8339,96.1733,94.4240,92.6062,90.5001,88.3825,86.2486,84.1168,81.9762,80.1747,78.5332,76.9724,75.6082,74.3371,73.1680,72.3817,71.7305,,,,,,,,,
PAN,Panama,Latin America and the Caribbean,Lower,26.6505,26.0106,25.4673,25.0164,24.6527,24.3324,24.0479,23.7487,23.3485,22.8844,22.3179,21.6240,20.8370,20.0266,19.3169,18.6174,18.0071,17.5073,17.0933,16.7680,16.5274,16.3832,16.3364,16.3740,16.4934,16.6102,16.6147,16.4681,16.1144,15.5636,14.8757,14.1163,13.3227,12.5029,,,,,,,,,
PAN,Panama,Latin America and the Caribbean,Median,30.4505,29.7253,29.1160,28.6768,28.3058,27.9735,27.6603,27.2917,26.8403,26.3047,25.6361,24.9022,24.0929,23.2726,22.4710,21.7038,20.9888,20.3017,19.6694,19.0866,18.5590,18.1066,17.7436,17.4840,17.2969,17.1655,17.0280,16.8295,16.4776,15.9237,15.2295,14.5204,13.8758,13.2831,,,,,,,,,
PAN,Panama,Latin America and the Caribbean,Upper,34.2753,33.4651,32.8692,32.4314,32.1172,31.7409,31.2892,30.7908,30.2081,29.5483,28.8757,28.2244,27.4381,26.7216,25.9250,25.0907,24.2324,23.3510,22.4932,21.5962,20.7406,19.9492,19.2187,18.6089,18.1068,17.7352,17.4506,17.1937,16.8378,16.2751,15.5975,14.9500,14.4462,14.1216,,,,,,,,,
PER,Peru,Latin America and the Caribbean,Lower,76.3455,72.4036,68.2419,63.9000,59.4861,55.0044,50.6622,46.4883,42.5842,38.9760,35.7383,32.8649,30.3790,28.2780,26.4365,24.8827,23.4946,22.2543,21.1221,20.0905,19.1634,18.3351,17.6384,17.0707,16.5853,16.1709,15.7789,15.3613,14.9108,14.4198,13.8888,13.3021,12.7252,12.1024,,,,,,,,,
PER,Peru,Latin America and the Caribbean,Median,80.4130,76.2998,72.0196,67.5452,62.8885,58.1896,53.5959,49.1844,45.0595,41.3082,37.9346,34.9496,32.3700,30.1314,28.1908,26.5042,25.0053,23.6591,22.4509,21.3747,20.4279,19.6115,18.9252,18.3684,17.9257,17.5842,17.3203,17.1080,16.9337,16.7944,16.6280,16.3863,16.1337,15.8051,,,,,,,,,
PER,Peru,Latin America and the Caribbean,Upper,84.8082,80.5796,76.1520,71.4382,66.5108,61.4859,56.6552,52.0328,47.6286,43.7062,40.1889,37.0947,34.3831,32.0123,29.9540,28.1667,26.5617,25.1000,23.8249,22.7363,21.7768,20.9776,20.3360,19.8177,19.4333,19.1741,19.0465,19.0634,19.2327,19.5783,20.0105,20.4817,20.8659,21.0602,,,,,,,,,
PHL,Philippines,Eastern and South-Eastern Asia,Lower,52.3294,49.2832,46.5141,44.0733,41.9706,40.1092,38.5157,37.1819,36.0961,35.1513,34.3478,33.5689,32.8132,31.9809,31.2081,30.4097,29.6597,28.9565,28.2743,27.6750,27.0896,26.5476,26.0387,25.5931,25.2026,24.8990,24.6330,24.3508,24.0190,23.5713,23.0066,22.3292,21.4765,20.5296,,,,,,,,,
PHL,Philippines,Eastern and South-Eastern Asia,Median,56.0092,52.7380,49.8327,47.2819,45.0665,43.1228,41.4455,40.0098,38.7883,37.7924,36.8994,36.0682,35.2475,34.4362,33.6261,32.8267,32.0730,31.3722,30.7295,30.1351,29.5964,29.1001,28.6542,28.2831,28.0138,27.8364,27.8012,27.8222,27.9146,27.9681,27.9388,27.6914,27.3486,26.8818,,,,,,,,,
PHL,Philippines,Eastern and South-Eastern Asia,Upper,59.9434,56.4794,53.4105,50.7061,48.2982,46.2376,44.4558,42.9151,41.6068,40.5750,39.6326,38.7817,37.9678,37.1748,36.3195,35.4878,34.7335,33.9609,33.3480,32.7603,32.2444,31.7559,31.4141,31.1809,31.0908,31.1480,31.4227,31.8502,32.5535,33.4702,34.3747,34.9569,35.4756,35.9349,,,,,,,,,
PLW,Palau,Oceania,Lower,30.6405,30.2178,29.6713,28.9691,28.2361,27.3308,26.4784,25.5264,24.6280,23.7071,22.8094,21.9675,21.0744,20.2237,19.4114,18.5952,17.8090,17.0211,16.4287,15.8832,15.4952,15.2631,15.1920,15.1767,15.1647,15.2508,15.2543,15.2081,15.1061,14.7787,14.3713,13.8091,13.1971,12.5779,,,,,,,,,
PLW,Palau,Oceania,Median,35.3231,34.6870,33.9699,33.2218,32.3297,31.4076,30.4205,29.4009,28.4069,27.4332,26.4697,25.5120,24.6294,23.7733,22.9259,22.1181,21.3795,20.7482,20.2358,19.8499,19.6850,19.6910,19.8881,20.2544,20.7695,21.4336,22.1230,22.7850,23.2296,23.3762,23.2893,23.0492,22.7329,22.2984,,,,,,,,,
PLW,Palau,Oceania,Upper,41.1290,40.0915,39.1176,38.1200,37.0030,35.9935,34.8845,33.7811,32.7673,31.7294,30.7147,29.7473,28.8779,28.0185,27.2445,26.5299,25.8568,25.3160,24.8974,24.7198,24.8116,25.2285,25.9273,26.8604,28.2105,29.7693,31.4574,33.2540,34.5664,35.5637,36.2028,36.7535,37.0668,37.3264,,,,,,,,,
PNG,Papua New Guinea,Oceania,Lower,76.7235,75.3538,74.0281,72.7863,71.4607,70.3023,69.1459,67.9574,66.8694,65.7229,64.5152,63.2941,62.0395,60.7040,59.3031,57.8285,56.4446,54.8804,53.3610,51.7349,49.9778,48.2486,46.3967,44.4221,42.5814,40.6832,38.7170,36.8017,34.8083,32.9454,31.0548,29.0915,27.2939,25.6827,,,,,,,,,
PNG,Papua New Guinea,Oceania,Median,84.6619,83.1171,81.6699,80.2726,78.9336,77.6659,76.4325,75.2190,74.0804,72.9717,71.9172,70.7797,69.5731,68.3534,67.1273,65.8091,64.4416,63.0571,61.6490,60.2299,58.7593,57.2885,55.8506,54.4457,53.0460,51.6670,50.1692,48.7478,47.2427,45.8507,44.4627,43.0902,41.6745,40.3057,,,,,,,,,
PNG,Papua New Guinea,Oceania,Upper,92.9769,91.3542,89.8823,88.3480,86.8438,85.4593,84.3101,83.2308,82.2099,81.2193,80.2795,79.4360,78.4186,77.4479,76.3892,75.2800,74.1596,72.8555,71.5768,70.2929,69.1818,68.1822,67.1744,66.2980,65.4662,64.7063,64.0316,63.4934,63.1340,62.9421,63.0733,63.1855,63.0051,62.6851,,,,,,,,,
POL,Poland,Europe and Northern America,Lower,17.0292,16.5620,16.1195,15.6583,14.9590,14.0290,12.9141,11.7565,10.6991,9.7976,9.1364,8.6432,8.2544,7.9446,7.6611,7.4104,7.1487,6.8542,6.5309,6.1873,5.8649,5.5689,5.3107,5.1088,4.9347,4.7953,4.6703,4.5479,4.4419,4.3484,4.2993,4.2774,4.2570,4.2008,,,,,,,,,
POL,Poland,Europe and Northern America,Median,17.3863,16.9150,16.4670,15.9824,15.3111,14.3425,13.1797,11.9999,10.9257,10.0249,9.3373,8.8227,8.4248,8.0956,7.8156,7.5564,7.2916,6.9959,6.6617,6.3149,5.9838,5.6821,5.4229,5.2108,5.0371,4.8915,4.7636,4.6447,4.5327,4.4432,4.3918,4.3711,4.3633,4.3522,,,,,,,,,
POL,Poland,Europe and Northern America,Upper,17.7342,17.2557,16.8044,16.3101,15.6776,14.6842,13.4552,12.2448,11.1470,10.2469,9.5393,9.0048,8.5992,8.2577,7.9796,7.7099,7.4430,7.1477,6.7975,6.4454,6.1022,5.7929,5.5333,5.3131,5.1400,4.9902,4.8620,4.7414,4.6235,4.5391,4.4875,4.4672,4.4707,4.5134,,,,,,,,,
PRK,Democratic People's Republic of Korea,Eastern and South-Eastern Asia,Lower,31.9060,32.7246,33.2583,33.4457,33.2891,84.3264,83.1594,81.9189,80.7927,79.6062,78.4965,77.5422,76.5522,27.0387,26.4683,26.0792,25.6617,25.3749,24.3002,23.4651,22.4461,21.3283,20.1391,18.8839,17.7208,16.7220,16.1365,14.9723,14.4224,13.8615,13.6639,13.6612,13.8799,14.0938,,,,,,,,,
